,NASDAQ 100,NASDAQ 100,NASDAQ 100,NASDAQ 100,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,SP 500,SP 500,SP 500,SP 500
,Close,SMA Fast,SMA Slow,Signal,Close,SMA Fast,SMA Slow,Signal,Close,SMA Fast,SMA Slow,Signal
Date,,,,,,,,,,,,
2020-12-29,12843.490234375,12629.890559895834,11780.672978515626,1,1959.3599853515625,1957.0386555989583,1673.3561975097657,1,3727.0400390625,3694.6300130208333,3486.236701660156,1
2020-12-30,12845.3603515625,12643.8666015625,11797.732685546875,1,1979.989990234375,1961.185986328125,1677.464296875,1,3732.0400390625,3696.616015625,3490.0443017578127,1
2020-12-31,12888.2802734375,12678.7759765625,11815.7637890625,1,1974.8599853515625,1966.0333170572917,1681.3661962890626,1,3756.070068359375,3702.166015625,3494.000302734375,1
2021-01-04,12694.66015625,12698.303971354168,11833.94958984375,1,1945.9100341796875,1967.580655924479,1685.074296875,1,3700.64990234375,3704.336002604167,3497.66990234375,1
2021-01-05,12802.3798828125,12726.768619791666,11850.39619140625,1,1979.1099853515625,1972.074658203125,1689.0328967285157,1,3726.860107421875,3708.562679036458,3501.1350024414064,1
2021-01-06,12623.349609375,12737.511263020833,11864.845986328124,1,2057.919921875,1981.6786539713542,1693.8141955566407,1,3748.139892578125,3715.272672526042,3504.882102050781,1
2021-01-07,12939.5703125,12760.4212890625,11882.5971875,1,2096.889892578125,1990.820646158854,1699.0042944335937,1,3803.7900390625,3722.5506673177083,3509.191501464844,1
2021-01-08,13105.2001953125,12789.557291666666,11900.763486328126,1,2091.659912109375,2000.0833089192708,1704.0661938476562,1,3824.679931640625,3730.78466796875,3513.6184008789064,1
2021-01-11,12902.490234375,12799.586002604166,11915.7980859375,1,2091.010009765625,2007.6139729817708,1709.27859375,1,3799.610107421875,3735.9266764322915,3517.716701660156,1
2021-01-12,12892.08984375,12809.8466796875,11931.532587890624,1,2127.9599609375,2018.1453043619792,1714.8374938964844,1,3801.18994140625,3742.045345052083,3521.9801000976563,1
2021-01-13,12973.6298828125,12828.738020833332,11946.498388671875,1,2111.969970703125,2027.5879720052083,1720.3141931152343,1,3809.840087890625,3749.706689453125,3526.2234008789064,1
2021-01-14,12898.6904296875,12840.813411458334,11959.93369140625,1,2155.35009765625,2038.6193115234375,1726.3428942871094,1,3795.5400390625,3756.925358072917,3530.2072021484373,1
2021-01-15,12803.9296875,12850.866080729167,11971.7112890625,1,2123.199951171875,2046.3593098958333,1731.890194091797,1,3768.25,3762.141357421875,3533.576901855469,1
2021-01-19,12996.5400390625,12869.901432291666,11984.45859375,1,2151.139892578125,2056.17197265625,1737.6894934082031,1,3798.909912109375,3768.53134765625,3537.1297998046875,1
2021-01-20,13296.4501953125,12900.407421875,11997.70369140625,1,2160.6201171875,2067.12998046875,1743.6937951660157,1,3851.85009765625,3776.2973470052084,3540.8610009765625,1
2021-01-21,13404.990234375,12937.840755208334,12012.4919921875,1,2141.419921875,2079.2673095703126,1749.462393798828,1,3853.070068359375,3784.6993489583333,3544.546201171875,1
2021-01-22,13366.400390625,12972.5767578125,12026.1975,1,2168.760009765625,2091.8519775390623,1755.3665942382813,1,3841.469970703125,3791.994677734375,3547.88080078125,1
2021-01-25,13483.2900390625,13012.244075520834,12039.9233984375,1,2163.27001953125,2104.412646484375,1761.3804943847656,1,3855.360107421875,3798.614013671875,3551.431301269531,1
2021-01-26,13490.1904296875,13065.279427083333,12051.89669921875,1,2149.860107421875,2118.009318033854,1767.0932958984374,1,3849.6201171875,3808.545361328125,3554.661003417969,1
2021-01-27,13112.650390625,13085.964127604168,12058.817802734375,1,2108.699951171875,2126.648649088542,1772.2573950195313,1,3750.77001953125,3810.13935546875,3556.360302734375,1
2021-01-28,13201.5302734375,13124.509505208332,12073.119404296875,1,2106.610107421875,2129.8946614583333,1777.8766955566407,1,3787.3798828125,3812.7553548177084,3559.6835009765623,1
2021-01-29,12925.3798828125,13123.5634765625,12086.151904296876,1,2073.639892578125,2128.344661458333,1783.2600939941406,1,3714.239990234375,3806.7853515625,3562.556301269531,1
2021-02-01,13248.900390625,13133.143489583334,12107.958310546876,1,2126.159912109375,2130.6446614583333,1789.4757934570312,1,3773.860107421875,3803.39736328125,3566.9765014648438,1
2021-02-02,13456.1201171875,13170.0521484375,12128.561015625,1,2151.43994140625,2134.6733235677084,1795.7253930664062,1,3826.31005859375,3805.1773600260417,3571.250002441406,1
2021-02-03,13402.3701171875,13204.070833333333,12151.043515625,1,2159.699951171875,2136.7893229166666,1802.244892578125,1,3830.169921875,3807.1093587239584,3576.159802246094,1
2021-02-04,13560.8896484375,13243.221484375,12175.778408203125,1,2202.419921875,2142.8193196614584,1809.2963916015624,1,3871.739990234375,3811.236018880208,3581.4675024414064,1
2021-02-05,13603.9599609375,13290.239453125,12199.04041015625,1,2233.330078125,2148.0179850260415,1816.2599926757812,1,3886.830078125,3817.322021484375,3586.5004028320313,1
2021-02-08,13695.01953125,13349.645442708334,12221.601904296875,1,2289.760009765625,2159.1219889322915,1823.7760925292969,1,3915.590087890625,3827.1446940104165,3591.644304199219,1
2021-02-09,13687.080078125,13395.6814453125,12245.996708984376,1,2299.0,2168.9793294270835,1831.24279296875,1,3911.22998046875,3834.6326985677083,3596.9017041015627,1
2021-02-10,13655.26953125,13419.602734375,12271.73990234375,1,2282.43994140625,2177.100651041667,1838.6411926269532,1,3909.8798828125,3838.5013509114583,3602.430402832031,1
2021-02-11,13734.349609375,13441.560026041667,12299.71359375,1,2285.320068359375,2186.693994140625,1846.1265930175782,1,3916.3798828125,3842.7220052083335,3608.399501953125,1
2021-02-12,13807.7001953125,13470.980013020833,12327.9883984375,1,2289.360107421875,2194.7340006510417,1854.1676940917969,1,3934.830078125,3848.946012369792,3614.9372021484373,1
2021-02-16,13773.76953125,13490.3453125,12353.862392578125,1,2272.889892578125,2202.0419921875,1861.926993408203,1,3932.590087890625,3854.094677734375,3621.10740234375,1
2021-02-17,13699.7099609375,13504.31328125,12382.52619140625,1,2256.110107421875,2209.1253255208335,1869.9734948730468,1,3931.330078125,3859.5420084635416,3628.05150390625,1
2021-02-18,13637.509765625,13539.30390625,12409.936591796875,1,2218.389892578125,2216.43798828125,1877.6391943359374,1,3913.969970703125,3870.4220052083333,3634.725302734375,1
2021-02-19,13580.7802734375,13564.587239583334,12434.233095703124,1,2266.68994140625,2227.1099772135417,1885.5569934082032,1,3906.7099609375,3878.37734375,3640.807802734375,1
2021-02-22,13223.740234375,13584.4779296875,12452.82599609375,1,2251.070068359375,2238.938655598958,1892.9642944335938,1,3876.5,3889.194677734375,3646.0568017578125,1
2021-02-23,13194.7099609375,13580.865234375,12471.54359375,1,2231.31005859375,2245.948665364583,1900.2300952148437,1,3881.3701171875,3896.36201171875,3651.5158032226564,1
2021-02-24,13302.1904296875,13570.603255208332,12490.38490234375,1,2284.3798828125,2254.811328125,1907.9969946289064,1,3925.429931640625,3902.970003255208,3657.1401025390624,1
2021-02-25,12828.3095703125,13532.332552083333,12502.83599609375,1,2200.169921875,2257.509326171875,1914.6866943359375,1,3829.340087890625,3902.9146809895833,3661.6255029296876,1
2021-02-26,12909.4404296875,13488.902604166668,12519.37349609375,1,2201.050048828125,2257.418001302083,1921.3041943359376,1,3811.14990234375,3898.875341796875,3666.252802734375,1
2021-03-01,13282.9501953125,13467.501953125,12537.11240234375,1,2275.320068359375,2260.217333984375,1928.2377954101562,1,3901.820068359375,3899.8746744791665,3671.185002441406,1
2021-03-02,13059.9501953125,13425.163997395834,12554.799208984376,1,2231.510009765625,2256.3340006510416,1934.7799951171876,1,3870.2900390625,3896.854671223958,3676.278203125,1
2021-03-03,12683.330078125,13358.247330729168,12566.60060546875,1,2207.7900390625,2250.2533365885415,1940.7474951171876,1,3819.719970703125,3890.75400390625,3680.281003417969,1
2021-03-04,12464.0,13278.829361979168,12575.731201171875,1,2146.919921875,2241.2186686197915,1945.9311938476562,1,3768.469970703125,3881.3266764322916,3683.49740234375,1
2021-03-05,12668.509765625,13207.773372395834,12585.157802734375,1,2192.2099609375,2235.011328125,1951.47779296875,1,3841.93994140625,3876.364013671875,3687.1454028320313,1
2021-03-08,12299.080078125,13107.198697916667,12587.2675,1,2202.97998046875,2229.252652994792,1957.0170922851562,1,3821.35009765625,3868.798681640625,3690.0167041015625,1
2021-03-09,12794.490234375,13041.913411458334,12594.380703125,1,2245.06005859375,2227.3973307291667,1963.0991931152344,1,3875.43994140625,3864.988671875,3693.6518041992185,1
2021-03-10,12752.0703125,12978.737434895833,12602.047802734374,1,2285.679931640625,2229.36865234375,1969.7394921875,1,3898.81005859375,3862.8206705729167,3697.7532055664065,1
2021-03-11,13052.900390625,12939.7634765625,12613.591103515624,1,2338.5400390625,2237.378662109375,1976.736092529297,1,3939.340087890625,3864.51201171875,3702.3132055664064,1
2021-03-12,12937.2900390625,12896.864127604167,12624.4423046875,1,2352.7900390625,2243.1186686197916,1983.9258923339844,1,3943.340087890625,3866.9540201822915,3706.908505859375,1
2021-03-15,13082.5400390625,12887.45078125,12638.924208984376,1,2360.169921875,2250.3919921875,1991.3912915039064,1,3968.93994140625,3873.1166829427084,3712.3287060546877,1
2021-03-16,13152.2802734375,12884.622135416666,12653.66861328125,1,2319.52001953125,2256.27265625,1998.4093920898438,1,3962.7099609375,3878.539339192708,3717.5246044921873,1
2021-03-17,13202.3798828125,12877.968098958334,12669.0387109375,1,2336.389892578125,2259.739990234375,2005.7354907226563,1,3974.1201171875,3881.7853515625,3722.910205078125,1
2021-03-18,12789.1396484375,12875.356770833334,12680.301005859375,1,2267.590087890625,2264.23466796875,2012.1088916015624,1,3915.4599609375,3887.526676432292,3727.5299047851563,1
2021-03-19,12866.990234375,12872.5267578125,12692.045205078124,1,2287.550048828125,2270.0013346354167,2018.5793920898439,1,3913.10009765625,3894.3233561197917,3732.0070068359373,1
2021-03-22,13086.509765625,12859.430729166666,12707.865107421874,1,2266.840087890625,2269.436002604167,2025.195693359375,1,3940.590087890625,3896.908024088542,3737.4032080078123,1
2021-03-23,13017.7900390625,12856.620052083334,12722.053505859374,1,2185.68994140625,2266.3813313802084,2031.1454931640626,1,3910.52001953125,3899.590022786458,3742.6016088867186,1
2021-03-24,12798.8798828125,12864.323372395833,12738.61470703125,1,2134.27001953125,2261.4799967447916,2037.0553930664062,1,3889.139892578125,3904.218017578125,3748.7827075195314,1
2021-03-25,12780.509765625,12885.4240234375,12752.91240234375,1,2183.1201171875,2263.893343098958,2043.2707946777343,1,3909.52001953125,3913.6213541666666,3754.776806640625,1
2021-03-26,12979.1201171875,12906.131380208333,12772.1741015625,1,2221.47998046875,2265.844677734375,2050.1007946777345,1,3974.5400390625,3922.461360677083,3761.822607421875,1
2021-03-29,12965.740234375,12950.575390625,12790.98390625,1,2158.679931640625,2262.8913411458334,2056.0016943359374,1,3971.090087890625,3932.444026692708,3768.4311083984376,1
2021-03-30,12896.5302734375,12957.378059895833,12807.150107421876,1,2195.800048828125,2259.6073404947915,2061.8166943359374,1,3958.550048828125,3937.9847005208335,3774.325009765625,1
2021-03-31,13091.4404296875,12980.002734375,12820.29431640625,1,2220.52001953125,2255.2633463541665,2067.8710949707033,1,3972.889892578125,3942.9233561197916,3779.6195092773437,1
2021-04-01,13329.51953125,12998.444010416666,12832.80880859375,1,2253.89990234375,2249.620670572917,2073.8095935058595,1,4019.8701171875,3948.292024739583,3784.7137109375,1
2021-04-05,13598.16015625,13042.502018229166,12847.8769140625,1,2264.889892578125,2243.7606608072915,2079.9758923339846,1,4077.909912109375,3957.2633463541665,3790.3984106445314,1
2021-04-06,13578.4599609375,13075.563346354167,12865.3576171875,1,2259.14990234375,2237.0259928385417,2085.516990966797,1,4073.93994140625,3964.2633463541665,3795.632810058594,1
2021-04-07,13616.7001953125,13106.524674479168,12885.28171875,1,2223.050048828125,2230.594661458333,2090.377391357422,1,4079.949951171875,3972.079345703125,3800.9770092773438,1
2021-04-08,13758.509765625,13143.6,12903.93751953125,1,2242.60009765625,2224.342008463542,2095.433992919922,1,4097.169921875,3980.282666015625,3806.222109375,1
2021-04-09,13845.0595703125,13213.994661458333,12924.11671875,1,2243.469970703125,2222.7340006510417,2100.7839929199217,1,4128.7998046875,3994.505322265625,3812.140007324219,1
2021-04-12,13819.349609375,13277.485286458334,12942.93181640625,1,2233.780029296875,2219.1493326822915,2105.6813928222655,1,4127.990234375,4008.831331380208,3817.5684106445315,1
2021-04-13,13986.490234375,13337.483984375,12962.662919921875,1,2228.919921875,2216.6213216145834,2110.1171923828124,1,4141.58984375,4022.2313151041667,3822.7152099609375,1
2021-04-14,13803.91015625,13389.8919921875,12980.927119140624,1,2247.719970703125,2220.756656901042,2114.6752917480467,1,4124.66015625,4036.50732421875,3827.866511230469,1
2021-04-15,14026.1904296875,13471.7126953125,13002.241923828125,1,2257.070068359375,2228.943326822917,2119.55279296875,1,4170.419921875,4055.259326171875,3833.8928100585936,1
2021-04-16,14041.91015625,13555.8060546875,13022.806728515625,1,2262.669921875,2234.246647135417,2124.3381921386717,1,4185.47021484375,4073.656005859375,3839.9288110351563,1
2021-04-19,13907.669921875,13617.709375,13042.8190234375,1,2232.0,2234.9479817708334,2128.8047924804687,1,4163.259765625,4086.2373209635416,3845.986008300781,1
2021-04-20,13809.2998046875,13673.9466796875,13061.8526171875,1,2188.2099609375,2236.916650390625,2132.5038916015624,1,4134.93994140625,4097.16064453125,3851.5595068359376,1
2021-04-21,13935.150390625,13743.188020833333,13080.406025390625,1,2239.6298828125,2239.8386393229166,2136.3648901367187,1,4173.419921875,4111.485302734375,3856.939606933594,1
2021-04-22,13762.3603515625,13787.916015625,13096.507431640624,1,2232.610107421875,2240.6446451822917,2140.240791015625,1,4134.97998046875,4122.29130859375,3861.9929077148436,1
2021-04-23,13941.4404296875,13828.7107421875,13113.339736328126,1,2271.860107421875,2241.8419921875,2144.4066918945314,1,4180.169921875,4132.977962239584,3867.4111059570314,1
2021-04-26,14026.16015625,13857.244075520834,13130.918134765625,1,2298.010009765625,2244.05,2149.188592529297,1,4187.6201171875,4140.291975911458,3873.071008300781,1
2021-04-27,13960.2802734375,13882.698763020833,13145.96763671875,1,2301.27001953125,2246.8580078125,2153.840792236328,1,4186.72021484375,4147.810660807291,3878.3137109375,1
2021-04-28,13901.6201171875,13901.693424479166,13160.419736328126,1,2304.159912109375,2252.26533203125,2158.502091064453,1,4183.18017578125,4154.69267578125,3883.455412597656,1
2021-04-29,13970.2001953125,13915.806119791667,13175.450439453125,1,2295.4599609375,2255.7893229166666,2162.9696911621095,1,4211.47021484375,4162.3126953125,3888.9029150390625,1
2021-04-30,13860.759765625,13916.852799479168,13188.773232421874,1,2266.449951171875,2257.321321614583,2166.7096911621093,1,4181.169921875,4165.804036458333,3893.7234130859374,1
2021-05-03,13799.7197265625,13915.544140625,13200.805732421875,1,2277.449951171875,2260.2326497395834,2170.571690673828,1,4192.66015625,4170.115364583334,3898.7304150390623,1
2021-05-04,13544.669921875,13886.089453125,13209.895234375,1,2248.2900390625,2261.523990885417,2173.8767907714846,1,4164.66015625,4171.653385416666,3903.3545166015624,1
2021-05-05,13503.3701171875,13866.053450520832,13221.2825390625,1,2241.3701171875,2261.1006673177085,2177.2689916992185,1,4167.58984375,4174.515364583333,3908.3022143554685,1
2021-05-06,13613.73046875,13838.556119791667,13233.40244140625,1,2241.419921875,2260.05732421875,2180.45619140625,1,4201.6201171875,4176.595377604167,3913.637414550781,1
2021-05-07,13719.6298828125,13817.070768229167,13246.844638671875,1,2271.6298828125,2260.6546549479167,2184.055490722656,1,4232.60009765625,4179.737369791666,3919.3288159179688,1
2021-05-10,13359.080078125,13780.498111979166,13255.81333984375,1,2212.699951171875,2259.367985026042,2187.0438903808595,1,4188.43017578125,4181.415397135416,3924.7382177734376,1
2021-05-11,13351.26953125,13749.962760416667,13263.3668359375,1,2206.989990234375,2260.6199869791667,2189.5161901855467,1,4152.10009765625,4182.559407552083,3929.313017578125,1
2021-05-12,13001.6298828125,13687.728059895833,13266.701533203124,1,2135.139892578125,2253.653987630208,2191.3403894042967,1,4063.0400390625,4175.200748697916,3932.93171875,1
2021-05-13,13109.150390625,13644.180729166666,13270.27244140625,1,2170.949951171875,2249.543310546875,2193.269388427734,1,4112.5,4173.702083333334,3936.8319189453123,1
2021-05-14,13393.1201171875,13607.626041666666,13276.821845703125,1,2224.6298828125,2246.39462890625,2195.8157873535156,1,4173.85009765625,4173.28076171875,3941.476320800781,1
2021-05-17,13312.91015625,13560.076041666667,13283.048349609375,1,2227.1201171875,2241.668636067708,2198.3836889648437,1,4163.2900390625,4171.658756510416,3946.160021972656,1
2021-05-18,13217.6796875,13510.5693359375,13288.04955078125,1,2210.8798828125,2235.642626953125,2200.5936877441404,1,4127.830078125,4167.732747395833,3950.56572265625,1
2021-05-19,13237.91015625,13466.322005208332,13293.897255859374,1,2193.639892578125,2228.274625651042,2202.4590869140625,1,4115.68017578125,4163.232747395833,3954.8224243164063,1
2021-05-20,13494.08984375,13434.581315104168,13301.728056640624,1,2207.760009765625,2222.4279622395834,2204.4971875,1,4159.1201171875,4159.742740885416,3959.3830249023435,1
2021-05-21,13411.740234375,13404.6466796875,13307.45685546875,1,2215.27001953125,2219.015966796875,2206.6873876953123,1,4155.85986328125,4158.055403645833,3963.5880224609373,1
2021-05-24,13641.75,13394.115364583333,13315.439453125,1,2227.340087890625,2215.6753092447916,2209.3671887207033,1,4197.0498046875,4158.348046875,3968.2881201171876,1
2021-05-25,13657.73046875,13401.652734375,13323.563154296875,1,2205.75,2212.839306640625,2211.6247888183593,1,4188.1298828125,4159.9126953125,3972.8490185546875,1
2021-05-26,13702.740234375,13414.944075520832,13331.70775390625,1,2249.27001953125,2213.365966796875,2214.3688891601564,1,4195.990234375,4161.8060546875,3977.248220214844,1
2021-05-27,13657.849609375,13417.8853515625,13341.3396484375,1,2273.070068359375,2215.4759765625,2217.640489501953,1,4200.8798828125,4161.756705729166,3982.2505200195315,1
2021-05-28,13686.509765625,13415.67734375,13350.180947265624,1,2268.969970703125,2215.298649088542,2220.5390893554686,1,4204.10986328125,4159.857356770834,3987.023017578125,1
2021-06-01,13654.58984375,13435.377994791666,13360.493349609374,1,2294.739990234375,2220.7679850260415,2222.9072900390624,1,4202.0400390625,4160.764680989583,3991.5620190429686,1
2021-06-02,13675.7900390625,13457.0126953125,13367.855546875,1,2297.830078125,2226.8239908854166,2224.916691894531,1,4208.1201171875,4164.499348958333,3995.605319824219,1
2021-06-03,13529.6796875,13492.216015625,13372.100341796875,1,2279.25,2236.431331380208,2226.7925927734377,1,4192.85009765625,4173.153352864583,3999.287021484375,1
2021-06-04,13770.76953125,13536.323958333332,13380.783134765625,1,2286.409912109375,2244.128662109375,2228.746591796875,1,4229.89013671875,4180.979361979166,4003.589821777344,1
2021-06-07,13802.8896484375,13563.641927083334,13389.8911328125,1,2319.179931640625,2250.4319986979167,2230.6587915039063,1,4226.52001953125,4184.490690104167,4007.8431225585937,1
2021-06-08,13810.8603515625,13596.838606770832,13398.2634375,1,2343.760009765625,2258.2079915364584,2232.976691894531,1,4227.259765625,4188.755338541667,4012.0173193359374,1
2021-06-09,13814.9404296875,13636.655989583332,13407.4259375,1,2327.1298828125,2265.9579915364584,2234.694489746094,1,4219.5498046875,4194.869986979166,4016.2574169921877,1
2021-06-10,13960.349609375,13684.818619791668,13418.99013671875,1,2311.409912109375,2273.809326171875,2236.576589355469,1,4239.18017578125,4203.1033203125,4020.96671875,1
2021-06-11,13998.2998046875,13718.4326171875,13429.007734375,1,2335.81005859375,2282.34599609375,2238.423291015625,1,4247.43994140625,4208.99130859375,4025.452019042969,1
2021-06-14,14128.2001953125,13766.196614583334,13437.325234375,1,2326.14990234375,2289.73798828125,2240.0785888671876,1,4255.14990234375,4215.61064453125,4029.485017089844,1
2021-06-15,14030.41015625,13792.107291666667,13443.57943359375,1,2320.070068359375,2295.919986979167,2241.8650903320313,1,4246.58984375,4218.913313802083,4033.42021484375,1
2021-06-16,13983.009765625,13813.792578125,13449.74552734375,1,2314.68994140625,2303.182649739583,2243.3243896484373,1,4223.7001953125,4221.28466796875,4037.2425170898437,1
2021-06-17,14163.8095703125,13844.530533854168,13456.55072265625,1,2287.4599609375,2305.7286458333333,2244.5662890625,1,4221.85986328125,4223.009309895833,4040.9075146484374,1
2021-06-18,14049.580078125,13870.6458984375,13462.144619140625,1,2237.75,2303.373974609375,2245.4451879882813,1,4166.4501953125,4220.713997395834,4044.0758154296873,1
2021-06-21,14137.23046875,13900.6939453125,13472.390419921874,1,2286.090087890625,2304.515315755208,2247.219089355469,1,4224.7900390625,4222.09267578125,4048.816015625,1
2021-06-22,14270.419921875,13941.749283854168,13483.07931640625,1,2295.949951171875,2304.595979817708,2249.1124877929688,1,4246.43994140625,4225.052669270834,4053.4066162109375,1
2021-06-23,14274.240234375,13981.645963541667,13496.567919921876,1,2303.469970703125,2304.97197265625,2251.4107885742187,1,4241.83984375,4227.300651041666,4058.682614746094,1
2021-06-24,14365.9599609375,14037.397981770833,13507.738515625,1,2333.6201171875,2308.596647135417,2253.485390625,1,4266.490234375,4232.209993489583,4063.608916015625,1
2021-06-25,14345.1796875,14075.6919921875,13516.629111328126,1,2334.39990234375,2311.7959798177085,2255.314990234375,1,4280.7001953125,4235.597330729167,4068.1528173828124,1
2021-06-28,14524.98046875,14123.831380208334,13527.85521484375,1,2322.340087890625,2312.006656901042,2256.9413916015624,1,4290.60986328125,4239.869986979166,4072.757216796875,1
2021-06-29,14572.75,14174.6240234375,13537.973818359374,1,2308.840087890625,2309.678662109375,2258.005593261719,1,4291.7998046875,4244.17265625,4076.9578149414065,1
2021-06-30,14554.7998046875,14223.947981770832,13547.482216796874,1,2310.550048828125,2308.57333984375,2258.77779296875,1,4297.5,4249.3693359375,4081.0645141601562,1
2021-07-01,14560.0498046875,14263.927994791668,13556.13251953125,1,2329.360107421875,2309.77001953125,2259.1737939453124,1,4319.93994140625,4254.7533203125,4085.1080126953125,1
2021-07-02,14727.6298828125,14312.55,13566.538017578125,1,2305.760009765625,2307.7666829427085,2259.2413940429688,1,4352.33984375,4261.746647135416,4089.519111328125,1
2021-07-06,14786.3603515625,14356.42734375,13577.84892578125,1,2274.5,2304.3233561197917,2259.161994628906,1,4343.5400390625,4267.639322916667,4093.855712890625,1
2021-07-07,14810.5400390625,14408.436002604167,13588.610830078125,1,2252.85009765625,2299.8420247395834,2258.837294921875,1,4358.1298828125,4275.075325520834,4098.273212890625,1
2021-07-08,14722.1396484375,14457.711328125,13597.755224609375,1,2231.679931640625,2294.3080240885415,2258.2604931640626,1,4320.81982421875,4281.549967447917,4102.133110351562,1
2021-07-09,14826.08984375,14501.863346354166,13608.278427734374,1,2280.0,2293.810693359375,2258.3315942382815,1,4369.5498046875,4291.395963541667,4106.502707519531,1
2021-07-12,14877.8896484375,14557.083984375,13620.060224609375,1,2281.820068359375,2296.7486979166665,2258.588693847656,1,4384.6298828125,4305.941276041666,4111.035705566406,1
2021-07-13,14874.5400390625,14606.237955729166,13632.43052734375,1,2238.860107421875,2293.600032552083,2258.7933959960938,1,4369.2099609375,4315.569270833334,4115.58810546875,1
2021-07-14,14900.4404296875,14648.239322916666,13645.62712890625,1,2202.360107421875,2287.3607096354167,2258.15009765625,1,4374.2998046875,4324.09326171875,4120.26400390625,1
2021-07-15,14794.6904296875,14682.936002604167,13661.336630859376,1,2190.2900390625,2279.815380859375,2257.5422973632812,1,4360.02978515625,4331.972591145834,4125.099301757812,1
2021-07-16,14681.3798828125,14703.963997395833,13676.203330078126,1,2163.239990234375,2268.4567057291665,2256.8615966796874,1,4327.16015625,4336.017252604167,4129.557202148438,1
2021-07-19,14549.08984375,14717.5580078125,13688.67232421875,1,2130.679931640625,2254.8753743489583,2255.324597167969,1,4258.490234375,4334.536588541667,4132.887805175781,1
2021-07-20,14728.2099609375,14731.106640625,13707.671328125,1,2194.300048828125,2246.3393717447916,2255.2658984375,1,4323.06005859375,4336.699934895833,4137.825004882812,1
2021-07-21,14842.6298828125,14749.0986328125,13727.00322265625,1,2234.0400390625,2241.3527018229165,2255.595798339844,1,4358.68994140625,4341.15927734375,4143.300405273438,1
2021-07-22,14940.169921875,14774.789973958334,13743.575419921875,1,2199.47998046875,2233.948030598958,2254.8373974609376,1,4367.47998046875,4345.824609375,4147.957004394531,1
2021-07-23,15111.7900390625,14811.57265625,13764.093818359375,1,2209.64990234375,2225.967350260417,2254.6187963867187,1,4411.7900390625,4351.94794921875,4153.372004394531,1
2021-07-26,15125.9501953125,14838.12734375,13788.52001953125,1,2216.919921875,2220.044677734375,2254.710095214844,1,4422.2998046875,4356.611946614584,4159.397802734375,1
2021-07-27,14956.9697265625,14849.501302083334,13813.449716796875,1,2191.830078125,2214.533349609375,2255.159196777344,1,4401.4599609375,4360.473274739584,4165.727702636719,1
2021-07-28,15018.099609375,14863.338606770832,13836.945615234376,1,2224.9599609375,2212.674007161458,2255.4866967773437,1,4400.64013671875,4363.307291666667,4171.314704589844,1
2021-07-29,15048.3603515625,14885.086653645832,13864.43841796875,1,2240.030029296875,2213.230680338542,2255.857197265625,1,4419.14990234375,4369.862630208333,4177.292702636719,1
2021-07-30,14959.900390625,14894.007356770833,13886.09251953125,1,2226.25,2209.6473470052083,2255.6690966796873,1,4395.259765625,4371.576627604167,4182.490900878906,1
2021-08-02,14963.6201171875,14899.722721354166,13908.208017578125,1,2215.5,2205.226009114583,2254.9672973632814,1,4387.16015625,4371.7453125,4187.374401855469,1
2021-08-03,15061.419921875,14912.181380208332,13928.293212890625,1,2223.580078125,2204.207340494792,2253.817697753906,1,4423.14990234375,4375.34130859375,4192.2125,1
2021-08-04,15083.3896484375,14924.377994791666,13949.754208984376,1,2196.320068359375,2203.8046712239584,2252.252998046875,1,4402.66015625,4377.231998697916,4196.805700683593,1
2021-08-05,15181.6396484375,14950.174609375,13970.745205078125,1,2236.010009765625,2206.8526692708333,2251.011398925781,1,4429.10009765625,4381.836686197917,4201.407302246093,1
2021-08-06,15109.3603515625,14978.706640625,13990.316005859375,1,2247.760009765625,2212.487337239583,2250.293798828125,1,4436.52001953125,4389.12734375,4206.145402832031,1
2021-08-09,15133.1103515625,15017.641341145832,14009.623310546875,1,2234.81005859375,2219.429345703125,2249.278000488281,1,4432.35009765625,4400.718001302083,4210.727702636719,1
2021-08-10,15053.580078125,15039.332682291666,14032.26771484375,1,2239.360107421875,2222.433349609375,2248.995700683594,1,4436.75,4408.297330729167,4215.940603027344,1
2021-08-11,15027.759765625,15051.674674479167,14053.87541015625,1,2250.340087890625,2223.52001953125,2248.6236010742186,1,4442.41015625,4413.878678385417,4221.233703613281,1
2021-08-12,15088.98046875,15061.595377604166,14073.9001171875,1,2244.070068359375,2226.4926920572916,2248.395900878906,1,4460.830078125,4420.102018229167,4226.436103515625,1
2021-08-13,15136.6796875,15063.2546875,14095.089013671875,1,2223.110107421875,2227.3900390625,2248.7701025390625,1,4468.0,4423.849348958333,4232.0109033203125,1
2021-08-16,15140.76953125,15064.242643229167,14118.50791015625,1,2209.47998046875,2226.89404296875,2249.5222021484374,1,4479.7099609375,4427.676692708334,4237.916604003906,1
2021-08-17,15002.830078125,15067.3,14140.73111328125,1,2177.169921875,2225.91669921875,2249.4627001953127,1,4448.080078125,4430.784700520833,4243.302204589843,1
2021-08-18,14857.919921875,15056.621354166668,14159.519111328125,1,2158.780029296875,2221.504703776042,2248.8357006835936,1,4400.27001953125,4430.760026041667,4247.559504394531,1
2021-08-19,14933.9404296875,15048.993359375,14179.20111328125,1,2132.419921875,2214.3306966145833,2248.5731005859375,1,4405.7998046875,4429.87001953125,4251.9066015625,1
